,tags,content
2575,따배씨 완주 스터디,"다같이 따배씨 완강해보면 어떨까해서 만들어 보았습니다 많은 참여 부탁드립니다 ㅎ


스터디 주제 : 홍정모 따배씨
스터디 목표 : 완강
예상 스터디 일정(횟수) : 주 2회 총 8주
예상 커리큘럼 간략히 : 8주 주 2~3 챕터
예상 모집인원 : 5 ~ 6명
스터디 소개와 개설 이유 : 완강을 목표로 하며 모르는 부분 서로 질문하는 방식입니다
스터디 관련 주의사항 :  미리. 정리 및 코드 쳐보며 각 소주제별로 랜덤으로 발표합니다.
스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.)
https://open.kakao.com/o/gu1WUYrd"
2576,모던자바스크립트 Deep Dive 완독 스터디 모집,"자바스크립트 Deep Dive 완독을 목표로 스터디원 모집합니다. 
프로그래밍을 처음접하는분이 아닌 프론트엔드 쪽으로 공부 혹은 취준을 하고계신분과 함께 하고싶습니다. 저는 프론트엔드로 막학기에 취업준비중입니다.
프레임워크를 공부하기전에 자바스크립트에 대한 근본을 잡고싶어 스터디를 모집하게 되었습니다. 
주 1회 같은 파트를 공부하고, 매주 돌아가며 한명씩 발표하는 형식으로 진행하려합니다.
총 스터디 인원 5명 예상"
2577,nestjs 주니어 개발자 스터디 모집,"저는 현재 스타트업에서 백엔드 개발자로 근무를 하고 있습니다. 함께 nestjs 공부 하시고 프로젝트 하실 분 모집 합니다. 
현재 저 포함 2명 있습니다 (그 분도 현직자 입니다) 

[개발 스터디 모집 내용 예시]

서울 마포에서 스터디를 할 계획입니다.

스터디 주제 : 

백엔드 스터디 (nest.js)


스터디 목표 : 

함께 스터디 하고 프로젝트 


예상 스터디 일정(횟수) : 

1주일에 2~3 회 오프라인 스터디 예정


예상 커리큘럼 간략히 : 

공식문서 보면서 스터디 


예상 모집인원 : 

딱히 없음


스터디 관련 주의사항 : 

학생은 받지 않을 예정입니다. (취준생 혹은 현직자 주니어 분들만 모집 합니다)
사실 학생도 상관은 없으나, 이런저런 이유로 안된다고 하시는 분들이 많았어서... 적극 참여 하지 않으실거면 안 받습니다.


스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.) https://open.kakao.com/o/gvbnItod"
2578,[MeetCoder] Spring Batch 책 스터디원 모집합니다.,"Spring Batch Book Study

Github
책 링크
모집 링크

📆 기간

모집 기간 : 2021. 08. 10(화) ~ 2021. 08. 13(금)
일정 : 2021. 08. 17(화) ~ 2021. 10. 19(화) - 총 10주
매주 목요일 21시에 Zoom으로 진행합니다.
첫째주는 간단한 OT를 진행합니다.

🖐 모집 인원 및 장수

총 7명
총 10장으로 1주일에 1장씩 진행합니다.

📜 진행방식

하나의 장 마다 하나의 Github Issue가 등록 됩니다.
각 아이템들을 공부하다가 이해가 되지 않거나 토론할 내용이 있다면 Comment를 남겨주세요.
해당 Comment에 대해서는 자유롭게 답변을 달아 주시면 됩니다.
매주 화요일 00시 전에 발표자는 발표 자료를 PR로 올립니다.
매주 수요일 00시 전에 그 외 인원은 예제 코드와 주석으로 간단한 정리 자료 그리고 질문 한 개씩 PR로 올립니다.
발표에 대한 내용은 아래를 참고해주세요.
발표가 모두 끝나면 20분 내외의 회고를 진행합니다.
회고에 대한 내용은 아래를 참고해주세요.

🖥 발표

4주마다 발표자를 미리 정해서 진행합니다.
발표자는 발표자료를 만드는 작업을 진행합니다.
그 외 인원은 예제 코드 작성 및 주석으로 간단한 정리를 해 PR을 올립니다.
시작 시 발표자는 발표자료를 이용해 발표를 진행합니다.

라이브 코딩도 좋습니다.



👨‍👩‍👧‍👦 회고

1주일 동안 책을 읽으면서 느낀점, 발표를 보고 느낀점 들을 자유롭게 이야기 해주시면 됩니다.
자유롭게 각자 하고 싶은 말을 하면 되니 부담 가지실 필요는 없습니다.

💰 보증금 및 벌금

보증금 2만원을 첫 시작 때 운영진에게 입금합니다.
발표자료를 기한 내에 PR하지 않은 경우 벌금으로 차감됩니다.
벌금은 4000원입니다.
마지막 모임에서 남은 금액에 대해 환급을 받는다.
모든 벌금은 마지막 모임 시, 오프라인 모임 시 사용됩니다.(스터디룸 비 및 회식 비)
중도 하차하신 분은 보증금을 돌려주지 않습니다.

기타

커뮤니케이션을 위해 Slack을 사용합니다.

Q&A"
2579,"프론트엔드(react), 디자이너 한분씩 모집합니다!","스터디 주제 : IT프로젝트 모집 커뮤니티 

스터디 목표 :  django와 react를 사용한 웹프로젝트 개발

예상 스터디 일정(횟수) :정기모임 일요일10시~ (현재는 온라인으로 진행중이며 코로나 규제가 완화되면 오프라인 전환 예정입니다. 장소는 강남으로 예정입니다.)

예상 커리큘럼 간략히 : 현재 프로젝트 기획(플로우차트, 와이어프레임)은 완료되었고 이번주 월요일부터 개발 시작 예정입니다. 프로젝트 완성 목표기한은 9/12까지입니다.

예상 모집인원 : 디자이너 1분, 프론트엔드 1분

스터디 소개와 개설 이유 : 스터디 소개 같은경우는 아래의 카카오 오픈채팅방 링크로 연락주시면 자세하게 설명드리겠습니다. 원래 백엔드 2명, 프론트엔드 2명으로 이루어진 팀으로 진행하고 있었으나 프론트엔드 한분이 개인사정으로 이탈하게 되어 한분더 모집하게 되었습니다. 오시는대로 협업툴 사용 가이드 제공 및 프로젝트 세팅에 관해 구글 미트를 통해 설명 드리고 당장 내일부터 개발 시작하면 될것 같습니다.

스터디 관련 주의사항 : 현재 팀의 프론트 한분 및 저를 포함한 백엔드 2분 모두 프로젝트가 처음이거나 개인프로젝트만 진행해본 경험이 있습니다. 하지만 모두 열정을 가지고 열심히 하는 분들이니 실력에 상관없이 열심히 할수 있는 분이면 지원 꼭꼭 해주세요! 

스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.)

https://open.kakao.com/o/seOi1rsd"
2580,교수님 잘보고 있습니다 감사합니다!,><
2581,javascript 스터디 모집,"- 스터디 주제 : javascript 스터디- 스터디 목표 : 모던 자바스크립트 핵심 가이드 서적을 기준으로 핵심 내용들 익히기- 예상 스터디 횟수 : 4~5 회- 커리큘럼 : 서적을 구매해서 진행
http://www.kyobobook.co.kr/product/detailViewKor.laf?ejkGb=KOR&mallGb=KOR&barcode=9791162244289&orderClick=LEa&Kc=- 모집인원 : 4명

- 같이 자바스크립트를 학습하실분들을 모집합니다.해당 서적 구입해서 다같이 같은 서적으로 학습을 진행할 예정입니다.
(주2회) 분량을 정해서 저녁 오후 8시쯤, 구글 밋을 통해서 각자 공부한 내용들을 돌아가면서 공유하는 시간을 가질겁니다. 

주2회 : 월, 수 or 수, 금 / 모이는 스터디원분들이랑 조율 예정
조금은 부족한 내용들(클로저, 호이스팅, 스코프 관련해서도 참여자들이 원한다면 하나씩 쪼개서 서로 공부해서 추가적으로 이야기 하자고도 생각중)
 
🙏
 
* 월요일 또는 수요일, 수요일 또는 금요일로 주2회 진행을 하여 2주에서 3주만에 마무리 하는걸 목표로 하고있습니다. 참고 바랍니다!
   
- 주의사항
1. 따로 보증금을 받지는 않습니다. 그래서 간만 보시거나 분위기만 보실분들은 사절합니다.2. 수동적인거 보다는 적극적으로 의사전달을 해주시는분들이 오셨으면 좋겠습니다.(스터디 관련 연락 빠른 피드백 및 회신, 의견조율에 대한 생각 등등)3. 스터디를 통해서 조금은 JS 와 친숙해지길 원하시는분들이 오시면 좋겠습니다.4. 학습 서적 구매
 
- 지원방식
성함/스터디 목표/연락처/주의사항에 대한 동의(""동의합니다"") 를 phpzero86@naver.com 이메일로 남겨주시면 감사하겠습니다.

감사합니다."
2582,자바스크립트 알고리즘 문제풀이 공부하실분,"스터디 모집글을 아래 양식을 참고해 작성해주세요. 꼼꼼히 작성하면 멋진 스터디 팀원을 만나실 수 있을거예요. 
 
[개발 스터디 모집 내용 예시]

스터디 주제 : 자바스크립트 알고리즘 풀이
스터디 목표 : 알고리즘 풀이 웹사이트를 하나 잡아서 같이 공유하며 공부
예상 스터디 일정(횟수) : 하루 2개정도 풀이 생각중입니다.
예상 커리큘럼 간략히 :
예상 모집인원 : 1 ~ 2
스터디 소개와 개설 이유 : 자바스크립트 기본기를 높이고 싶어서 모집하고자 합니다. 
스터디 관련 주의사항 : 
스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.
오픈챗으로 연락주세요
https://open.kakao.com/o/gnLczusd"
2583,홍정모 따배씨,"[개발 스터디 모집 내용]

스터디 주제 : 홍정모 따배씨
스터디 목표 : 완강
예상 스터디 일정(횟수) : 주 2회 총 8주
예상 커리큘럼 간략히 : 8주 주 2~3 챕터
예상 모집인원 : 5 ~ 6명
스터디 소개와 개설 이유 : 완강을 목표로 하며 모르는 부분 서로 질문하는 방식입니다
스터디 관련 주의사항 :  미리. 정리 및 코드 쳐보며 각 소주제별로 랜덤으로 발표합니다.
스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.)
https://open.kakao.com/o/gu1WUYrd"
2584,홍정모 따라 배우는 C언어,삭제된 글입니다
2585,프론트앤드 스터디 인원 모집합니다(2명),"안녕하세요!
프론트앤드 스터디원을 모집중입니다

[카카오톡 오픈채팅방]
https://open.kakao.com/o/siSONvgd


참고로 매주 금요일 7시에 회의를 진행하고 있습니다
지금은 3명이서 학습을 하고 있으며, 공부를 시작한지는 약 3주 정도 되었고
자바스크립트와 알고리즘 위주로 학습중입니다

앞으로(늦어도 1주일 안에는) 네이버 부스트코스 웹 풀스택 강좌를 같이 들으며
학습과 동시에 프로젝트 개발도 같이 진행할 계획입니다!

사용하는 언어는 자바스크립트, 파이썬인데 파이썬의 경우엔 알고리즘을 위한 것이고
어떤 언어를 쓰셔도 상관없습니다. 부스트코스 강좌에선 자바까지 있어서 자바도 할거에요
언어 학습이 부족하다고 느끼셔도 괜찮습니다! 프론트앤드를 준비하는 과정이고
자바스크립트는 다들 접하게 된게 오래되지 않아 따라오시는데 부담없으실 겁니다

현재 자바스크립트는 제로초님의 레츠기릿!자바스크립트 강의를 학습하고 있고
알고리즘의 경우엔 DFS,BFS 부분을 학습하고 있습니다.

노션같은 경우엔 아직 제작중이지만 대략 이런 식으로 틀을 짜고 있고


네이버 부스트코스의 경우엔 링크를 걸어놓겠습니다. 앞으로 저희가 진행할 주요 내용이니 참고 부탁드립니다
https://www.boostcourse.org/web316

많은 지원 부탁드립니다! 











스터디 모집글을 아래 양식을 참고해 작성해주세요. 꼼꼼히 작성하면 멋진 스터디 팀원을 만나실 수 있을거예요. 
 
[개발 스터디 모집 내용 예시]

스터디 주제 :
스터디 목표 : 
예상 스터디 일정(횟수) :
예상 커리큘럼 간략히 :
예상 모집인원 :
스터디 소개와 개설 이유 : 
스터디 관련 주의사항 : 
스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.)"
2586,vue.js 스터디 모집합니다.(수정),"스터디 모집글을 아래 양식을 참고해 작성해주세요. 꼼꼼히 작성하면 멋진 스터디 팀원을 만나실 수 있을거예요. 
 
[개발 스터디 모집 내용 예시]

스터디 주제 : 열정 열정 vue 스터디
스터디 목표 : vue.js 역량 강화 
예상 스터디 일정(횟수) : 주 1회 정도
예상 커리큘럼 간략히 : 매주 목표를 정하고 개인 vue.js 책이나 인프런 강의로 공부 후 notion에 코드 및 내용 정리하기, 간단한 웹 페이지를 vue를 이용해 제작하면서 모르는 부분들을 서로 공유 및 답변하기
예상 모집인원 : 3-5명
스터디 소개와 개설 이유 : vue 를 함께 공부하면서 즐겁고 서로 서로 유익한 시간이 되었으면 합니다.
스터디 관련 주의사항 : 인프런 또는 다른 강의나 책이 있어야합니다.
스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.) 

Vue.js
https://open.kakao.com/o/sTSxfSrd
카카오 오픈채팅방으로 연락 바랍니다"
2587,c++을 활용한 코딩테스트 스터디,"스터디 모집글을 아래 양식을 참고해 작성해주세요. 꼼꼼히 작성하면 멋진 스터디 팀원을 만나실 수 있을거예요. 
 
[개발 스터디 모집 내용 예시]

스터디 주제 : c++을 활용한 코딩테스트 준비
스터디 목표 :  백준, SWEA 등 어려운 문제를 풀면서 생각 공유
예상 스터디 일정(횟수) : 주 1~2
예상 커리큘럼 간략히 :
예상 모집인원 : 2~3명
스터디 소개와 개설 이유 : 코로나때문에 오프라인 강의가 없고 온라인 강의를 통해선 질문이나 생각 공유가 힘듬
스터디 관련 주의사항 : 오프라인으로 해야 시간엄수나 책임감이 생기고 공부의 효율성이 올라간다고 생각 (3명부터는 현재 거리두기단계에 따른 온라인으로 진행 예정) 
오프라인으로 진행 시 거리와 교통의 편의성을 생각하여 장소 설정 (카페나 스터디 카페)
오프라인이 싫다면 온라인 진행 가능하지만 오프라인으로 하고 싶어하는 스터디원이 한명이라도 생기면 오프라인 진행
스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.)

오픈 채팅 : https://open.kakao.com/o/goAeZnrd"
